"PASSENGERS","DISTANCE","AIRLINE_ID","YEAR","MONTH",
0.00,3831.00,19977,1994,3,
0.00,1246.00,19393,1994,3,
0.00,1624.00,19393,1994,3,
0.00,1403.00,19977,1994,3,
0.00,45.00,19977,1994,3,
0.00,1021.00,19977,1994,3,
0.00,107.00,19393,1994,3,
0.00,461.00,19704,1994,3,
0.00,1369.00,19393,1994,3,
0.00,1139.00,19393,1994,3,
0.00,1236.00,19393,1994,3,
0.00,1349.00,19393,1994,3,
0.00,480.00,19393,1994,3,
0.00,916.00,19393,1994,3,
0.00,37.00,19704,1994,3,
0.00,521.00,19393,1994,3,
0.00,631.00,19393,1994,3,
0.00,1597.00,19704,1994,3,
0.00,993.00,19393,1994,3,
0.00,1257.00,19393,1994,3,
0.00,233.00,20263,1994,3,
0.00,961.00,19393,1994,3,
0.00,1578.00,19977,1994,3,
0.00,413.00,20019,1994,3,
0.00,0.00,19977,1994,3,
0.00,228.00,19977,1994,3,
0.00,2242.00,19977,1994,3,
0.00,1362.00,20355,1994,3,
0.00,744.00,19393,1994,3,
0.00,519.00,19393,1994,3,
0.00,1482.00,19977,1994,3,
0.00,986.00,19977,1994,3,
0.00,871.00,19977,1994,3,
0.00,935.00,19977,1994,3,
0.00,667.00,19393,1994,3,
0.00,1379.00,20308,1994,3,
0.00,458.00,19393,1994,3,
0.00,917.00,19704,1994,3,
0.00,984.00,19704,1994,3,
0.00,663.00,19977,1994,3,
0.00,801.00,19977,1994,3,
0.00,328.00,19977,1994,3,
0.00,1263.00,19991,1994,3,
0.00,1354.00,19977,1994,3,
0.00,640.00,19977,1994,3,
0.00,1161.00,19704,1994,3,
0.00,1161.00,19977,1994,3,
0.00,1161.00,19393,1994,3,
0.00,916.00,19393,1994,3,
0.00,1326.00,19704,1994,3,
0.00,261.00,19393,1994,3,
0.00,988.00,19704,1994,3,
0.00,1045.00,19393,1994,3,
0.00,756.00,19393,1994,3,
0.00,1250.00,19393,1994,3,
0.00,1005.00,19704,1994,3,
0.00,1139.00,19393,1994,3,
0.00,619.00,19991,1994,3,
0.00,1591.00,19393,1994,3,
0.00,957.00,19393,1994,3,
0.00,476.00,19393,1994,3,
0.00,286.00,19977,1994,3,
0.00,1934.00,19393,1994,3,
0.00,1776.00,19393,1994,3,
0.00,1783.00,19393,1994,3,
0.00,1884.00,19393,1994,3,
0.00,578.00,19393,1994,3,
0.00,688.00,19704,1994,3,
0.00,334.00,19704,1994,3,
0.00,3385.00,19977,1994,3,
0.00,3385.00,20057,1994,3,
0.00,1638.00,19977,1994,3,
0.00,0.00,20393,1994,3,
0.00,3053.00,20017,1994,3,
0.00,758.00,19393,1994,3,
0.00,1588.00,19393,1994,3,
0.00,520.00,19977,1994,3,
0.00,1320.00,19977,1994,3,
0.00,1067.00,19393,1994,3,
0.00,2762.00,19704,1994,3,
0.00,236.00,19704,1994,3,
0.00,775.00,19393,1994,3,
0.00,1294.00,19393,1994,3,
0.00,796.00,19393,1994,3,
0.00,197.00,19977,1994,3,
0.00,762.00,19977,1994,3,
0.00,414.00,19704,1994,3,
0.00,2120.00,19977,1994,3,
0.00,2467.00,19977,1994,3,
0.00,954.00,19393,1994,3,
0.00,2345.00,19977,1994,3,
0.00,2329.00,19393,1994,3,
0.00,2053.00,19393,1994,3,
0.00,1310.00,19393,1994,3,
0.00,1246.00,19393,1994,3,
0.00,1979.00,19393,1994,3,
0.00,2556.00,20173,1994,3,
0.00,1349.00,19393,1994,3,
0.00,1814.00,19393,1994,3,
0.00,236.00,19977,1994,3,
0.00,953.00,19393,1994,3,
0.00,1493.00,19393,1994,3,
0.00,1671.00,19393,1994,3,
0.00,2486.00,20173,1994,3,
0.00,1187.00,19393,1994,3,
0.00,1330.00,19977,1994,3,
0.00,370.00,19386,1994,3,
0.00,1842.00,19393,1994,3,
0.00,590.00,19977,1994,3,
0.00,1593.00,19704,1994,3,
0.00,950.00,19393,1994,3,
0.00,480.00,19393,1994,3,
0.00,554.00,19393,1994,3,
0.00,121.00,19393,1994,3,
0.00,1178.00,19393,1994,3,
0.00,907.00,19393,1994,3,
0.00,1074.00,19393,1994,3,
0.00,346.00,19393,1994,3,
0.00,1186.00,19393,1994,3,
0.00,729.00,19393,1994,3,
0.00,379.00,19393,1994,3,
0.00,487.00,20057,1994,3,
0.00,17.00,19704,1994,3,
0.00,1684.00,19704,1994,3,
0.00,1108.00,19991,1994,3,
0.00,96.00,19977,1994,3,
0.00,2148.00,19977,1994,3,
0.00,816.00,19393,1994,3,
0.00,539.00,19393,1994,3,
0.00,442.00,19393,1994,3,
0.00,729.00,19393,1994,3,
0.00,629.00,19977,1994,3,
0.00,572.00,19393,1994,3,
0.00,668.00,19977,1994,3,
0.00,374.00,19393,1994,3,
0.00,476.00,19393,1994,3,
0.00,1493.00,19393,1994,3,
0.00,554.00,19393,1994,3,
0.00,607.00,19393,1994,3,
0.00,344.00,19393,1994,3,
0.00,346.00,19977,1994,3,
0.00,1680.00,19393,1994,3,
0.00,308.00,19393,1994,3,
0.00,1440.00,19393,1994,3,
0.00,511.00,19393,1994,3,
0.00,433.00,19393,1994,3,
0.00,547.00,20046,1994,3,
0.00,983.00,19977,1994,3,
0.00,993.00,19977,1994,3,
0.00,228.00,19393,1994,3,
0.00,906.00,19393,1994,3,
0.00,935.00,19393,1994,3,
0.00,1516.00,19704,1994,3,
0.00,1213.00,19393,1994,3,
0.00,429.00,19393,1994,3,
