rpms
46214199582.08122
42152951830.07876
54537752041.36876
54067257707.588264
53759006605.693275
57790730114.36785
56667441768.92179
57584773680.10905
48472719283.683914
53787240171.71721
47482464104.82341
50462527612.772194
47962829572.589714
44852225094.03373
56690414975.802315
56221877886.22288
55657898606.53546
60265913777.0733
59289482431.44196
59551566345.826546
51401096260.38828
56121047967.50071
49112890980.79471
52111991978.976776
49985061923.29075
45661793941.63911
59435880901.16186
58457483820.03141
58176294485.02913
62705022160.00352
61906946284.31194
61675575394.982574
52998271213.18674
58582008705.96855
54115042487.37764
54205551233.31722
51984057836.871635
47148565037.161415
62265682398.77695
60504425848.06467
60646880109.839264
65624716784.4494
64745115956.15759
64064037430.67978
55031087966.90997
61148800737.711365
56387161002.81111
56071429067.33203
54529311691.10477
48615330634.47247
64327097844.34037
62141463199.569695
62697163463.656105
67526321755.01931
67081611247.77465
65672989813.876785
56674247544.310715
63196439052.18491
58126000526.66529
57629866718.41584
56831294101.78821
53186909645.06785
32655103797.944927
2659422010.077089
5267679173.03385
8495999577.901282
9258157793.53771
18668740755.58794
24711683401.389706
28379643947.152306
